<id_1cjrsbj_1ia_hxfpxm>	<Kamran_Bagheri_Lankarani>	rdfs:label	"کامران باقری لنکرانی"@fas	

<id_100arct_qkd_kj30nh>	<es/Seyyed_Abdollah_Behbahaní>	<redirectedFrom>	"عبدالله بهبهاني"@fas	

<id_5w76od_qkd_1o0jmm>	<Hassan_Rahimpour_Azghadi>	<redirectedFrom>	"حسن رحيم پور"@fas	

<id_1mx0e73_qkd_1lob23f>	<Abdollah_Nouri>	<redirectedFrom>	"عبدالله نوري"@fas	

<id_1tbhke9_qkd_r16fos>	<Rezā_Shāh>	<redirectedFrom>	"رضا خان پهلوي"@fas	

<id_6q8f8d_qkd_vdcqmo>	<Ali_Shamkhani>	<redirectedFrom>	"شمخانی"@fas	

<id_9532jm_qkd_1hqat18>	<Ahmad_Amir-Ahmadi>	<redirectedFrom>	"احمداقا سرتيپ"@fas	

<id_1hug4x6_qkd_xfpf8y>	<fa/سید_طاهر_طاهری>	<redirectedFrom>	"سيد طاهر طاهري"@fas	

<id_1qn1o7v_1ia_7atpux>	<Ali_Rabiei>	rdfs:label	"علی ربیعی"@fas	

<id_mi31zj_qkd_1dcy8xm>	<Ahmad_Matin-Daftari>	<redirectedFrom>	"متین الدوله"@fas	

<id_19bkl6r_qkd_1qwp551>	<Mohammad-Taqi_Mesbah-Yazdi>	<redirectedFrom>	"مصباح یزدی"@fas	

<id_1buldo9_qkd_oxrias>	<Gholam_Reza_Azhari>	<redirectedFrom>	"ازهاري"@fas	

<id_1u42k5g_qkd_1hyinap>	<Ghorbanali_Dorri-Najafabadi>	<redirectedFrom>	"قربانعلی دری نجف ابادی"@fas	

<id_1wicis0_qkd_gq4897>	<Mohammad_Reza_Rahimi>	<redirectedFrom>	"محمد رضا رحیمی"@fas	

<id_9hziwz_qkd_1h60ajb>	<Mohsen_Rezaee>	<redirectedFrom>	"سبزوار رضایی"@fas	

<id_1e70cqd_qkd_1ybhptw>	<Azizkhan_Mokri>	<redirectedFrom>	"سردار عزيز خان مكري"@fas	

<id_1usdz75_qkd_177v4tv>	<Gholam_Reza_Aghazadeh>	<redirectedFrom>	"غلامرضا اقازاده"@fas	

<id_17nvxdk_qkd_ln0o0e>	<Ebrahim_Yazdi>	<redirectedFrom>	"ابراهم يزدي"@fas	

<id_17jul4z_qkd_t5zqsp>	<Ahmad_Sayyed_Javadi>	<redirectedFrom>	"احمد صدرحاج سید جوادی"@fas	

<id_1mc5nx5_qkd_t2zy7x>	<Shapour_Bakhtiar>	<redirectedFrom>	"دکتر شاپور بختیار"@fas	

<id_1n90njk_qkd_uhmfqd>	<Hossein_Fardoust>	<redirectedFrom>	"ارتشبد فردوست"@fas	

<id_1nkrhm3_qkd_mn4rv8>	<Shahnaz_Pahlavi>	<redirectedFrom>	"شاهدخت شهناز پهلوی"@fas	

<id_1dfmyoi_qkd_8nrci0>	<Reza_Taghipour>	<redirectedFrom>	"رضا تقی‌پور انواری"@fas	

<id_3vzp7e_qkd_14irqd0>	<Reza_Pahlavi>	<redirectedFrom>	"رضا پهلوي (پسر)"@fas	

<id_1ga4yv9_qkd_4mgfow>	<Heydar_Moslehi>	<redirectedFrom>	"حيدر مصلحي"@fas	

<id_1krx6d5_1ia_bxf41u>	<fa/غلامحسین_خان_سالار_محتشم>	rdfs:label	"غلامحسین خان سالار محتشم"@fas	

<id_17ij49j_qkd_bw7oqw>	<fa/فؤاد_روحانی>	<redirectedFrom>	"فواد روحانی"@fas	

<id_1epzc23_qkd_mz3zfc>	<Mohammad_Beheshti>	<redirectedFrom>	"شهيد دكتر بهشتي"@fas	

<id_1d7d828_1ia_ye5n79>	<Mohamed_Hussein_Tantawi>	rdfs:label	"محمد حسین طنطاوی"@fas	

<id_17k94db_qkd_162swsu>	<Ruhollah_Khatami>	<redirectedFrom>	"روح‌الله خاتمی"@fas	

<id_16d5stk_qkd_1yopap2>	<Abolqasem_Najm>	<redirectedFrom>	"نجم الملك"@fas	

<id_cplzy7_1ia_krkluv>	<Ali_Akbar_Salehi>	rdfs:label	"علی‌اکبر صالحی"@fas	

<id_bvr125_qkd_1r8yaf>	<Mohammad-Ali_Najafi>	<redirectedFrom>	"محمدعلی نجفی (معاون رییس جمهور)"@fas	

<id_1oa1fw7_qkd_rl2emi>	<Ali_Mansur>	<redirectedFrom>	"منصور الملک"@fas	

<id_fpxy6j_qkd_1jh7y1q>	<Mohammad_Ali_Jafari>	<redirectedFrom>	"محمد علي جعفري"@fas	

<id_16wvdqr_1ia_1p3tjiu>	<Hassan_Pakravan>	rdfs:label	"حسن پاکروان"@fas	

<id_qcnrlp_qkd_1nhiuxm>	<Kazem_Sami>	<redirectedFrom>	"دکتر سامی"@fas	

<id_f801qv_qkd_o67ejp>	<Mohammad_Sa'ed>	<redirectedFrom>	"محمد ساعد مراغه ای"@fas	

<id_15g9arf_1ia_xqea30>	<Ahmad_Bourghani>	rdfs:label	"احمد بورقانی"@fas	

<id_1h32k17_qkd_e8000q>	<Mostowfi_ol-Mamalek>	<redirectedFrom>	"حسن مستوفی‌الممالک"@fas	

<id_qx1rtn_qkd_1hvtdv8>	<Abu_Muslim_Khorasani>	<redirectedFrom>	"ابو‌مسلم"@fas	

<id_1njpjr8_qkd_hb92tb>	<Ali_Kordan>	<redirectedFrom>	"علي كردان"@fas	

<id_11o9yn_qkd_12ql7tp>	<Ezzatollah_Sahabi>	<redirectedFrom>	"عزت اللّه سحابي"@fas	

<id_1x9lhlh_qkd_gqjzuh>	<Yahya_Rahim_Safavi>	<redirectedFrom>	"سیدیحیی صفوی"@fas	

<id_8qsheu_qkd_2g38m6>	<Hassan_Pirnia>	<redirectedFrom>	"حسن پيرنيا"@fas	

<id_59n9k2_qkd_visv5j>	<fa/فیض‌الله_عرب‌سرخی>	<redirectedFrom>	"فیض الله عرب سرخی"@fas	

<id_sa1c70_1ia_wm4zwz>	<Alireza_Nourizadeh>	rdfs:label	"علی‌رضا نوری‌زاده"@fas	

<id_1uyfphu_qkd_hu249n>	<Ebrahim_Hakimi>	<redirectedFrom>	"ابراهیم حکیم الممالک"@fas	

<id_15384a5_qkd_1rlckn8>	<Abdolreza_Mesri>	<redirectedFrom>	"عبدالرضا مصري"@fas	

<id_1u5fyge_qkd_18qopnd>	<fa/حسن_قشقاوی>	<redirectedFrom>	"حسن قشقاوي"@fas	

<id_7xf7iz_qkd_122414q>	<Ali_Akbar_Javanfekr>	<redirectedFrom>	"علي اكبر جوانفكر"@fas	

<id_1v10hhk_qkd_1cphuqc>	<Esmail_Shooshtari>	<redirectedFrom>	"محمداسماعیل شوشتری"@fas	

<id_1wix78a_qkd_zsdbgn>	<Ali_Akbar_Nategh-Nouri>	<redirectedFrom>	"علی‌اکبر ناطق نوری"@fas	

<id_1ermtj2_qkd_ahjvr4>	<de/Mohammad_Ali_Khan_Ala_al-Saltaneh>	<redirectedFrom>	"میرزا محمدعلی خان علاءالسلطنه"@fas	

<id_bi2ynu_qkd_dybtkx>	<Zahra_Rahnavard>	<redirectedFrom>	"زهرارهنورد"@fas	

<id_x8voyk_qkd_3gl1g2>	<Abol-Ghasem_Kashani>	<redirectedFrom>	"سیدابوالقاسم کاشانی"@fas	

<id_8oqa33_qkd_fw06dp>	<Rashid-al-Din_Hamadani>	<redirectedFrom>	"رشید الدین فضل اللهٔ الهٔمذانی"@fas	

<id_14kzoll_qkd_e5g1vg>	<Ahmad_Jannati>	<redirectedFrom>	"آيت الله جنتي"@fas	

<id_1leo3hf_1ia_yov7r2>	<Bal'ami>	rdfs:label	"ابوعلی بلعمی"@fas	

<id_p2m5qk_qkd_jjgnrw>	<Mohammad_Khatami>	<redirectedFrom>	"سید محمدخاتمی"@fas	

<id_ohe2me_qkd_1da1x2x>	<Sheikh_Fazlollah_Noori>	<redirectedFrom>	"شيخ فضل الله"@fas	

<id_1eexj36_qkd_173ys6t>	<Zia'eddin_Tabatabaee>	<redirectedFrom>	"سیدضیاالدین طباطبائی"@fas	

<id_4ai0p9_qkd_ojdjam>	<Mostafa_Mohammad-Najjar>	<redirectedFrom>	"محمد مصطفي نجار"@fas	

<id_15wlbq5_1ia_1df904d>	<Vosough_od-Dowleh>	rdfs:label	"حسن وثوق"@fas	

<id_1jf0iep_qkd_l6ge61>	<Abolhassan_Banisadr>	<redirectedFrom>	"بنی‌صدر"@fas	

<id_o4ycaj_qkd_8cqx3r>	<Mirza_Mehdi_Khan_Astarabadi>	<redirectedFrom>	"میرزا مهدی خان منشی استرآبادی"@fas	

<id_1wbp6hf_qkd_w7i3nj>	<Abdul-Karim_Mousavi_Ardebili>	<redirectedFrom>	"موسوي اردبيلي"@fas	

<id_1bggoqr_qkd_9gfiwy>	<Mohsen_Kadivar>	<redirectedFrom>	"محسن كديور"@fas	

<id_n7feix_qkd_126gdd9>	<Azar_Majedi>	<redirectedFrom>	"اذر ماجدي"@fas	

<id_3gcp0c_1ia_11e0gr9>	<Mahmoud_Jam>	rdfs:label	"محمود جم"@fas	

<id_1bjx9ho_qkd_10c20bc>	<Abdolhossein_Hazhir>	<redirectedFrom>	"هژير"@fas	

<id_1rzlbgo_qkd_10byj60>	<Manouchehr_Mottaki>	<redirectedFrom>	"متکی"@fas	

<id_3puk3r_1ia_10byyhc>	<Al-Muqanna>	rdfs:label	"مقنع"@fas	

<id_t45thr_qkd_17f6qk6>	<Mohammad_Vali_Khan_Tonekaboni>	<redirectedFrom>	"سپهدار اعظم تنکابنی"@fas	

<id_ozfjdo_qkd_3qkba6>	<Ahmad_Qavam>	<redirectedFrom>	"احمد قوام السلطنه"@fas	

<id_9yxx4r_qkd_79yyep>	<Mohammad_Bagher_Ghalibaf>	<redirectedFrom>	"محمد باقر قالیباف"@fas	

<id_8by71r_qkd_1h7xu0r>	<Mina_Ahadi>	<redirectedFrom>	"مينا احدي"@fas	

<id_1f79i0_1ia_dw3v8t>	<Ali_Akbar_Velayati>	rdfs:label	"علی‌اکبر ولایتی"@fas	

<id_17ffqwy_qkd_cszlhg>	<fa/محمد_میرزا_کاشف‌السلطنه>	<redirectedFrom>	"محمد میرزا کاشف السلطنه"@fas	

<id_k172qw_qkd_71ro4d>	<Mirza_Ali_Asghar_Khan_Amin_al-Sultan>	<redirectedFrom>	"ميرزا علي اصغر امين السلطان"@fas	

<id_4tqtuo_qkd_142hne9>	<Hassan_Habibi>	<redirectedFrom>	"حسن حبيبي"@fas	

<id_1sxeaif_qkd_18mgsva>	<Mohammad-Reza_Khatami>	<redirectedFrom>	"محمدرضا خاتمي"@fas	

