<id_6gtrel_88c_1oqwaqw>	<fr/Yishmael_Movassaghian>	rdf:type	<wikicat_Iranian_writers>	

<id_6gtrel_88c_1plfr52>	<fr/Yishmael_Movassaghian>	rdf:type	<wikicat_People_from_Tehran>	

<id_6gtrel_88c_zd36l>	<fr/Yishmael_Movassaghian>	rdf:type	<wikicat_People_of_Armenian_descent>	

<id_6gtrel_88c_1li05a6>	<fr/Yishmael_Movassaghian>	rdf:type	<wikicat_Torture_victims>	

<id_6gtrel_88c_w5vygh>	<fr/Yishmael_Movassaghian>	rdf:type	<wordnet_writer_110794014>	

<id_1n90njk_88c_psy6wz>	<Hossein_Fardoust>	rdf:type	<wikicat_Iranian_generals>	

<id_1n90njk_88c_uj0ebr>	<Hossein_Fardoust>	rdf:type	<wikicat_Iranian_people>	

<id_1n90njk_88c_ef6kon>	<Hossein_Fardoust>	rdf:type	<wikicat_Iranian_politicians>	

<id_1n90njk_88c_1plfr52>	<Hossein_Fardoust>	rdf:type	<wikicat_People_from_Tehran>	

<id_1n90njk_88c_1bh47pd>	<Hossein_Fardoust>	rdf:type	<wikicat_People_of_SAVAK>	

<id_1k0pt3c_88c_1rb0t67>	<Ali_Dashti>	rdf:type	<wikicat_Iranian_Majlis_Representatives>	

<id_1k0pt3c_88c_z7vavu>	<Ali_Dashti>	rdf:type	<wikicat_Iranian_historians>	

<id_1k0pt3c_88c_kd1uqw>	<Ali_Dashti>	rdf:type	<wikicat_Iranian_journalists>	

<id_1k0pt3c_88c_1thpuak>	<Ali_Dashti>	rdf:type	<wikicat_Iranian_literary_critics>	

<id_1k0pt3c_88c_uj0ebr>	<Ali_Dashti>	rdf:type	<wikicat_Iranian_people>	

<id_1k0pt3c_88c_ef6kon>	<Ali_Dashti>	rdf:type	<wikicat_Iranian_politicians>	

<id_1k0pt3c_88c_1he6v17>	<Ali_Dashti>	rdf:type	<wikicat_Iranian_short_story_writers>	

<id_1k0pt3c_88c_1pbhrc1>	<Ali_Dashti>	rdf:type	<wikicat_Iranian_translators>	

<id_1k0pt3c_88c_1oqwaqw>	<Ali_Dashti>	rdf:type	<wikicat_Iranian_writers>	

<id_1k0pt3c_88c_1hypgcl>	<Ali_Dashti>	rdf:type	<wikicat_People_from_Dashti>	

<id_1k0pt3c_88c_rstquf>	<Ali_Dashti>	rdf:type	<wikicat_Writers>	

<id_pni3hh_88c_1seph14>	<Rasoul_Khadem>	rdf:type	<wikicat_Asian_Games_gold_medalists_for_Iran>	

<id_pni3hh_88c_ozpf2w>	<Rasoul_Khadem>	rdf:type	<wikicat_Asian_Games_medalists_in_wrestling>	

<id_pni3hh_88c_71jy97>	<Rasoul_Khadem>	rdf:type	<wikicat_Asian_Games_silver_medalists_for_Iran>	

<id_pni3hh_88c_ef6kon>	<Rasoul_Khadem>	rdf:type	<wikicat_Iranian_politicians>	

<id_pni3hh_88c_qm6pc2>	<Rasoul_Khadem>	rdf:type	<wikicat_Iranian_sport_wrestlers>	

<id_pni3hh_88c_1nlz59o>	<Rasoul_Khadem>	rdf:type	<wikicat_Living_people>	

<id_pni3hh_88c_1err181>	<Rasoul_Khadem>	rdf:type	<wikicat_Olympic_bronze_medalists_for_Iran>	

<id_pni3hh_88c_s0hay3>	<Rasoul_Khadem>	rdf:type	<wikicat_Olympic_gold_medalists_for_Iran>	

<id_pni3hh_88c_13uups5>	<Rasoul_Khadem>	rdf:type	<wikicat_Olympic_medalists_in_wrestling>	

<id_pni3hh_88c_1dwi8x1>	<Rasoul_Khadem>	rdf:type	<wikicat_Olympic_wrestlers_of_Iran>	

<id_pni3hh_88c_t7o0g4>	<Rasoul_Khadem>	rdf:type	<wikicat_People_from_Mashhad>	

<id_pni3hh_88c_dl0yoj>	<Rasoul_Khadem>	rdf:type	<wikicat_Wrestlers_at_the_1992_Summer_Olympics>	

<id_pni3hh_88c_w2tehj>	<Rasoul_Khadem>	rdf:type	<wikicat_Wrestlers_at_the_1996_Summer_Olympics>	

<id_pni3hh_88c_163btzp>	<Rasoul_Khadem>	rdf:type	<wordnet_gymnast_110153594>	

<id_t916al_88c_gex7eg>	<fa/حجت‌الله_ایوبی>	rdf:type	<wikicat_Imam_Sadiq_University_alumni>	

<id_t916al_88c_ef6kon>	<fa/حجت‌الله_ایوبی>	rdf:type	<wikicat_Iranian_politicians>	

<id_t916al_88c_1nlz59o>	<fa/حجت‌الله_ایوبی>	rdf:type	<wikicat_Living_people>	

<id_1rx52ru_88c_ef6kon>	<fa/لیلی_امیرارجمند>	rdf:type	<wikicat_Iranian_politicians>	

<id_1rx52ru_88c_11r9yx2>	<fa/لیلی_امیرارجمند>	rdf:type	<wikicat_Iranian_women>	

<id_1rx52ru_88c_1nlz59o>	<fa/لیلی_امیرارجمند>	rdf:type	<wikicat_Living_people>	

<id_1rx52ru_88c_1plfr52>	<fa/لیلی_امیرارجمند>	rdf:type	<wikicat_People_from_Tehran>	

<id_tgcsqy_88c_ef6kon>	<Sattar_Khan>	rdf:type	<wikicat_Iranian_politicians>	

<id_tgcsqy_88c_1pj4r1o>	<Sattar_Khan>	rdf:type	<wikicat_People_from_Tabriz>	

<id_tgcsqy_88c_1ucxfgk>	<Sattar_Khan>	rdf:type	<wikicat_People_of_the_Persian_Constitutional_Revolution>	

<id_tgcsqy_88c_1mbgmxw>	<Sattar_Khan>	rdf:type	<wikicat_Revolutionaries>	

<id_tgcsqy_88c_hsj9sm>	<Sattar_Khan>	rdf:type	<wordnet_person_100007846>	

<id_1b43ekz_88c_ne7gsh>	<Dariush_Forouhar>	rdf:type	<wikicat_Assassinated_Iranian_politicians>	

<id_1b43ekz_88c_1mkycyo>	<Dariush_Forouhar>	rdf:type	<wikicat_Assassinated_politicians>	

<id_1b43ekz_88c_1n9957c>	<Dariush_Forouhar>	rdf:type	<wikicat_Government_ministers_of_Iran>	

<id_1b43ekz_88c_qb2iuu>	<Dariush_Forouhar>	rdf:type	<wikicat_Iranian_democracy_activists>	

